rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1501803238655251689,,1233,,1499216258,304672956,gps,,2,0,27.3953718852,-82.5621951748,-15.6012596958,"[348568.8799775248, 54454.86005872396, 0.0, 54454.860058724014, 34102.856297032566, 0.0, 0.0, 0.0, 3.333326148720126e-07]",3
1501803238713356465,,1234,,1499216258,304672956,gps,,2,0,27.3953718852,-82.5621951748,-15.6012596958,"[348568.8799775248, 54454.86005872396, 0.0, 54454.860058724014, 34102.856297032566, 0.0, 0.0, 0.0, 3.333326148720126e-07]",3
1501803238754342361,,1235,,1499216258,304672956,gps,,2,0,27.3953718852,-82.5621951748,-15.6012596958,"[348568.8799775248, 54454.86005872396, 0.0, 54454.860058724014, 34102.856297032566, 0.0, 0.0, 0.0, 3.333326148720126e-07]",3
1501803238785395328,,1236,,1499216258,436898232,gps,,2,0,27.3954115588,-82.5622003071,-15.6012596958,"[352114.4915498605, 54877.16275946013, 0.0, 54877.16275946024, 34330.226055262545, 0.0, 0.0, 0.0, 0.00013909116974102008]",3
1501803238819177970,,1237,,1499216258,436898232,gps,,2,0,27.3954115588,-82.5622003071,-15.6012596958,"[352114.4915498605, 54877.16275946013, 0.0, 54877.16275946024, 34330.226055262545, 0.0, 0.0, 0.0, 0.00013909116974102008]",3
1501803238858901326,,1238,,1499216258,503386021,gps,,2,0,27.3954315169,-82.5622029025,-15.6012596958,"[353906.5503171323, 55090.95152201841, 0.0, 55090.951522018484, 34445.15967303133, 0.0, 0.0, 0.0, 3.3333165323582683e-07]",3
1501803238887042507,,1239,,1499216258,503386021,gps,,2,0,27.3954315169,-82.5622029025,-15.6012596958,"[353906.5503171323, 55090.95152201841, 0.0, 55090.951522018484, 34445.15967303133, 0.0, 0.0, 0.0, 3.3333165323582683e-07]",3
1501803238947717997,,1240,,1499216258,604835272,gps,,2,0,27.3954619808,-82.5622068817,-15.6012596958,"[356652.808959854, 55419.03270242992, 0.0, 55419.03270243004, 34621.313008778, 0.0, 0.0, 0.0, 0.00010563523480738313]",3
1501803238990638928,,1241,,1499216258,604835272,gps,,2,0,27.3954619808,-82.5622068817,-15.6012596958,"[356652.808959854, 55419.03270242992, 0.0, 55419.03270243004, 34621.313008778, 0.0, 0.0, 0.0, 0.00010563523480738313]",3
1501803239022704705,,1242,,1499216258,604835272,gps,,2,0,27.3954619808,-82.5622068817,-15.6012596958,"[356652.808959854, 55419.03270242992, 0.0, 55419.03270243004, 34621.313008778, 0.0, 0.0, 0.0, 0.00010563523480738313]",3
1501803239051925834,,1243,,1499216258,714235067,gps,,2,0,27.3954948473,-82.5622111981,-15.6012596958,"[359630.41372410516, 55775.38068046261, 0.0, 55775.38068046268, 34812.33656146856, 0.0, 0.0, 0.0, 3.3333281206324463e-07]",3
1501803239122136640,,1244,,1499216258,714235067,gps,,2,0,27.3954948473,-82.5622111981,-15.6012596958,"[359630.41372410516, 55775.38068046261, 0.0, 55775.38068046268, 34812.33656146856, 0.0, 0.0, 0.0, 3.3333281206324463e-07]",3
1501803239153877258,,1245,,1499216258,815779686,gps,,2,0,27.395525368,-82.5622152278,-15.6012596958,"[362409.2591047006, 56108.48890905219, 0.0, 56108.488909052314, 34990.62432621333, 0.0, 0.0, 0.0, 0.00010574614152232518]",3
1501803239183187954,,1246,,1499216258,815779686,gps,,2,0,27.395525368,-82.5622152278,-15.6012596958,"[362409.2591047006, 56108.48890905219, 0.0, 56108.488909052314, 34990.62432621333, 0.0, 0.0, 0.0, 0.00010574614152232518]",3
1501803239226455189,,1247,,1499216258,888797045,gps,,2,0,27.395547323,-82.5622181391,-15.6012596958,"[364416.40945048403, 56349.423627428216, 0.0, 56349.42362742835, 35119.4112783751, 0.0, 0.0, 0.0, 3.333318866097999e-07]",3
1501803239255113478,,1248,,1499216258,888797045,gps,,2,0,27.395547323,-82.5622181391,-15.6012596958,"[364416.40945048403, 56349.423627428216, 0.0, 56349.42362742835, 35119.4112783751, 0.0, 0.0, 0.0, 3.333318866097999e-07]",3
1501803239285488537,,1249,,1499216258,888797045,gps,,2,0,27.395547323,-82.5622181391,-15.6012596958,"[364416.40945048403, 56349.423627428216, 0.0, 56349.42362742835, 35119.4112783751, 0.0, 0.0, 0.0, 3.333318866097999e-07]",3
1501803239355857645,,1250,,1499216258,991591454,gps,,2,0,27.3955782435,-82.5622222575,-15.6012596958,"[367254.86381950293, 56690.6433723121, 0.0, 56690.64337231228, 35301.55879648286, 0.0, 0.0, 0.0, 0.00010709885814829182]",3
1501803239390961146,,1251,,1499216258,991591454,gps,,2,0,27.3955782435,-82.5622222575,-15.6012596958,"[367254.86381950293, 56690.6433723121, 0.0, 56690.64337231228, 35301.55879648286, 0.0, 0.0, 0.0, 0.00010709885814829182]",3
1501803239431042961,,1252,,1499216259,99172115,gps,,2,0,27.3956106187,-82.5622265924,-15.6012596958,"[370241.51429462485, 57050.30790329544, 0.0, 57050.30790329558, 35493.24327411149, 0.0, 0.0, 0.0, 3.333327957066418e-07]",3
1501803239454891810,,1253,,1499216259,99172115,gps,,2,0,27.3956106187,-82.5622265924,-15.6012596958,"[370241.51429462485, 57050.30790329544, 0.0, 57050.30790329558, 35493.24327411149, 0.0, 0.0, 0.0, 3.333327957066418e-07]",3
1501803239483903938,,1254,,1499216259,99172115,gps,,2,0,27.3956106187,-82.5622265924,-15.6012596958,"[370241.51429462485, 57050.30790329544, 0.0, 57050.30790329558, 35493.24327411149, 0.0, 0.0, 0.0, 3.333327957066418e-07]",3
1501803239553990594,,1255,,1499216259,232827425,gps,,2,0,27.3956508613,-82.5622320136,-15.6012596958,"[373974.85485005524, 57500.81755373317, 0.0, 57500.81755373341, 35732.90073916677, 0.0, 0.0, 0.0, 0.0001407173766838223]",3
1501803239585235269,,1256,,1499216259,232827425,gps,,2,0,27.3956508613,-82.5622320136,-15.6012596958,"[373974.85485005524, 57500.81755373317, 0.0, 57500.81755373341, 35732.90073916677, 0.0, 0.0, 0.0, 0.0001407173766838223]",3
1501803239613629406,,1257,,1499216259,295464993,gps,,2,0,27.395669729,-82.562234568,-15.6012596958,"[375733.20655019564, 57713.36342116956, 0.0, 57713.363421169764, 35845.79727976816, 0.0, 0.0, 0.0, 3.333313860183903e-07]",3
1501803239654280506,,1258,,1499216259,295464993,gps,,2,0,27.395669729,-82.562234568,-15.6012596958,"[375733.20655019564, 57713.36342116956, 0.0, 57713.363421169764, 35845.79727976816, 0.0, 0.0, 0.0, 3.333313860183903e-07]",3
1501803239685062144,,1259,,1499216259,295464993,gps,,2,0,27.395669729,-82.562234568,-15.6012596958,"[375733.20655019564, 57713.36342116956, 0.0, 57713.363421169764, 35845.79727976816, 0.0, 0.0, 0.0, 3.333313860183903e-07]",3
1501803239757021303,,1260,,1499216259,396803617,gps,,2,0,27.3957002652,-82.5622387194,-15.6012596958,"[378589.86350761564, 58059.175150176874, 0.0, 58059.17515017706, 36029.240129192665, 0.0, 0.0, 0.0, 0.0001055472139246419]",3
1501803239787871088,,1261,,1499216259,396803617,gps,,2,0,27.3957002652,-82.5622387194,-15.6012596958,"[378589.86350761564, 58059.175150176874, 0.0, 58059.17515017706, 36029.240129192665, 0.0, 0.0, 0.0, 0.0001055472139246419]",3
1501803239816068463,,1262,,1499216259,497838497,gps,,2,0,27.3957307236,-82.5622428815,-15.6012596958,"[381452.6137597921, 58406.35365550351, 0.0, 58406.35365550367, 36213.11155275516, 0.0, 0.0, 0.0, 0.35171085063443414]",3
1501803239849030940,,1263,,1499216259,514700890,gps,,2,0,27.3957358083,-82.5622435781,-15.6012596958,"[381931.8249858513, 58464.532581062886, 0.0, 58464.53258106302, 36243.894868517964, 0.0, 0.0, 0.0, 3.333327783418974e-07]",3
1501803239888765768,,1264,,1499216259,514700890,gps,,2,0,27.3957358083,-82.5622435781,-15.6012596958,"[381931.8249858513, 58464.532581062886, 0.0, 58464.53258106302, 36243.894868517964, 0.0, 0.0, 0.0, 3.333327783418974e-07]",3
1501803239920090903,,1265,,1499216259,514700890,gps,,2,0,27.3957358083,-82.5622435781,-15.6012596958,"[381931.8249858513, 58464.532581062886, 0.0, 58464.53258106302, 36243.894868517964, 0.0, 0.0, 0.0, 3.333327783418974e-07]",3
1501803239949532482,,1266,,1499216259,618116617,gps,,2,0,27.3957670009,-82.5622478654,-15.6012596958,"[384879.7455494817, 58822.77646696448, 0.0, 58822.7764669646, 36433.27384032136, 0.0, 0.0, 0.0, 0.00010779401165628777]",3
1501803240027893713,,1267,,1499216259,618116617,gps,,2,0,27.3957670009,-82.5622478654,-15.6012596958,"[384879.7455494817, 58822.77646696448, 0.0, 58822.7764669646, 36433.27384032136, 0.0, 0.0, 0.0, 0.00010779401165628777]",3
